Date,Open,High,Low,Close,Volume
12/17/2018,120.3906,120.7344,120.3281,120.6562,1099877
12/14/2018,120.2188,120.5938,120.2188,120.3906,1315445
12/13/2018,120.2031,120.3594,120.1406,120.2344,1267605
12/12/2018,120.4375,120.4844,120.1406,120.2344,1411386
12/11/2018,120.625,120.7656,120.3438,120.4219,1741838
12/10/2018,120.7812,120.9375,120.5625,120.6562,2069804
12/07/2018,120.3125,120.7344,120.1875,120.7188,2111773
12/06/2018,120.0469,120.8594,120,120.4062,3228881
12/04/2018,119.75,120.2812,119.6875,120.0156,2375454
12/03/2018,119.2812,119.7812,119.1406,119.5938,1609053
11/30/2018,119.375,119.6719,119.3594,119.4531,1455158
11/29/2018,119.1719,119.625,119.0938,119.3125,1829629
11/28/2018,119.2344,119.4062,119.0781,119.3906,3043879
11/27/2018,119.25,119.3281,119.1094,119.25,3100061
11/26/2018,119.3281,119.3594,119.0625,119.1406,2439850
11/23/2018,119.1875,119.4531,119.125,119.2812,1205929
11/21/2018,119.2031,119.2969,119.125,119.2344,188129
11/20/2018,119.2344,119.4375,119.1875,119.3438,2135964
11/19/2018,119.25,119.375,119.0156,119.2969,1604328
11/16/2018,118.8125,119.25,118.7656,119.1562,1739725
11/15/2018,118.6875,119.0938,118.6094,118.8125,2308269
11/14/2018,118.5,118.9844,118.375,118.75,2090921
11/13/2018,118.4219,118.5781,118.2344,118.5156,1781754
11/12/2018,118.1719,118.4688,118.1094,118.3906,548461
11/09/2018,117.75,118.2031,117.7344,118.125,1599511
11/08/2018,117.7969,118,117.7031,117.7812,1282029
11/07/2018,117.9062,118.2656,117.7188,117.9844,2197895
11/06/2018,118.125,118.2344,117.8906,118,1145013
11/05/2018,118.0469,118.25,118.0312,118.1406,1160941
11/02/2018,118.6719,118.7031,117.9844,118.0469,2330388
11/01/2018,118.5156,118.6562,118.3438,118.5781,1588146
10/31/2018,118.6562,118.6719,118.3594,118.4375,1904998
10/30/2018,118.9531,118.9844,118.6562,118.7812,1913474
10/29/2018,119.0156,119.1719,118.7031,118.9531,1878764
10/26/2018,118.6875,119.1875,118.6719,119.0312,2612756
10/25/2018,118.7656,118.8438,118.4375,118.5312,2031172
10/24/2018,118.25,118.8594,118.2188,118.625,2576788
10/23/2018,117.9688,118.6562,117.9688,118.2656,2781729
10/22/2018,117.9688,118.125,117.875,118,1334279
10/19/2018,118.0781,118.1875,117.8906,117.9531,1885625
10/18/2018,117.8594,118.2812,117.7812,118.1406,2235285
10/17/2018,118.125,118.2969,117.8438,118.0469,1510280
10/16/2018,118.2188,118.25,118.0469,118.2188,1399425
10/15/2018,118.1719,118.3281,118.1406,118.1562,1362786
10/12/2018,118.2344,118.4375,118,118.3438,1924442
10/11/2018,118.2031,118.4531,117.9531,118.3906,3549023
10/10/2018,117.7969,118.2031,117.5469,117.75,2414385
10/09/2018,117.6406,117.8594,117.4688,117.8125,1845322
10/08/2018,117.625,117.8125,117.4219,117.7031,477580
10/05/2018,117.8906,117.9688,117.5156,117.6719,2222269
10/04/2018,117.9844,118.0312,117.6094,117.8594,2654136
10/03/2018,118.75,118.8906,117.9219,118.125,2549007
10/02/2018,118.625,118.9219,118.6094,118.8125,1587387
10/01/2018,118.7188,118.7656,118.5156,118.6719,1224320
09/28/2018,118.7656,119,118.7344,118.7812,1638361
09/27/2018,118.8281,118.9844,118.6406,118.75,1466780
09/26/2018,118.4375,118.8594,118.4375,118.7344,1451351
09/25/2018,118.5156,118.5625,118.3438,118.4531,1070877
09/24/2018,118.7031,118.7188,118.4688,118.625,1116772
09/21/2018,118.6562,118.7344,118.5312,118.6719,1076326
09/20/2018,118.7031,118.7344,118.4375,118.5938,1530530
09/19/2018,118.7344,118.8438,118.5,118.5625,1799859
09/18/2018,119.2344,119.3281,118.7188,118.7969,1660294
09/17/2018,119.1562,119.2344,118.9844,119.125,1017385
09/14/2018,119.3594,119.4219,119.1094,119.1719,1394828
09/13/2018,119.4375,119.5938,119.2656,119.4219,1498609
09/12/2018,119.3438,119.5,119.3281,119.4375,1258771
09/11/2018,119.6875,119.7031,119.2812,119.3281,1330540
09/10/2018,119.6094,119.7344,119.5781,119.6562,824601
09/07/2018,120.2188,120.2344,119.5938,119.6406,1957907
09/06/2018,119.9688,120.2188,119.9062,120.1719,1319980
09/05/2018,119.9531,120.0781,119.8281,119.9531,1187562
09/04/2018,120.2188,120.2969,119.8906,119.9219,1390419
08/31/2018,120.1875,120.2969,120.1406,120.2656,148065
08/30/2018,119.9531,120.2188,119.9219,120.1562,1225920
08/29/2018,120.125,120.25,119.9688,120.0938,2335910
08/28/2018,120.3594,120.4062,120.0625,120.0938,3114333
08/27/2018,120.6094,120.6562,120.3125,120.3438,1649637
08/24/2018,120.5156,120.625,120.3594,120.5156,1852103
08/23/2018,120.6094,120.7031,120.5,120.5938,1351993
08/22/2018,120.5781,120.75,120.5156,120.625,1346041
08/21/2018,120.6719,120.6875,120.3906,120.4531,1246777
08/20/2018,120.3281,120.6875,120.2812,120.625,1218543
08/17/2018,120.3125,120.5,120.2188,120.25,1259016
08/16/2018,120.3281,120.4062,120.1094,120.2656,1215029
08/15/2018,120.0625,120.5625,120.0469,120.4375,1719796
08/14/2018,120.1562,120.25,120.0312,120.1094,1244087
08/13/2018,120.3125,120.4844,120.125,120.25,1957852
08/10/2018,119.75,120.4062,119.7344,120.375,2221758
08/09/2018,119.5312,119.7969,119.5,119.7188,1082464
08/08/2018,119.4688,119.5938,119.3906,119.5,933579
08/07/2018,119.7031,119.75,119.4062,119.4688,811632
08/06/2018,119.6094,119.8438,119.5312,119.7344,870588
08/03/2018,119.2969,119.6406,119.2344,119.6094,1241095
08/02/2018,119.1719,119.375,119.1094,119.3281,1265767
08/01/2018,119.4062,119.5625,119.0781,119.1719,1424516
07/31/2018,119.375,119.6562,119.3438,119.4219,1857381
07/30/2018,119.4844,119.4844,119.25,119.375,1021227
07/27/2018,119.3281,119.5156,119.25,119.4375,1185040
07/26/2018,119.375,119.5625,119.2812,119.3438,1368125
07/25/2018,119.5469,119.7031,119.3281,119.6562,1621922
07/24/2018,119.5625,119.6406,119.3906,119.5625,1262284
07/23/2018,120.0156,120.1094,119.4531,119.4844,1551206
07/20/2018,120.3281,120.375,119.9531,119.9844,1271241
07/19/2018,120.0781,120.4219,119.8594,120.2969,1664440
07/18/2018,120.1094,120.25,120,120.0625,804535
07/17/2018,120.1875,120.25,120.0312,120.125,775643
07/16/2018,120.3906,120.3906,120,120.1719,834985
07/13/2018,120.2188,120.3906,120.125,120.3594,775374
07/12/2018,120.1719,120.25,120.0156,120.1562,957428
07/11/2018,120.2344,120.4062,120.0781,120.25,1536707
07/10/2018,120.125,120.2031,120,120.0156,970383
07/09/2018,120.375,120.3906,120.0938,120.125,775111
07/06/2018,120.3438,120.625,120.2031,120.3438,937857
07/05/2018,120.2344,120.4219,120.0938,120.25,1122427
07/03/2018,120.3438,120.3594,120.2188,120.3125,139516
07/02/2018,120.125,120.4375,120.0312,120.0781,1025615
06/29/2018,120.2656,120.2969,120.0625,120.1875,1329016
06/28/2018,120.375,120.4531,120.1562,120.1875,1336003
06/27/2018,119.9844,120.4062,119.9375,120.3906,1833014
06/26/2018,119.9531,120.1094,119.8281,120,1010153
06/25/2018,119.8594,120.1406,119.8594,120.0312,1432451
06/22/2018,119.8438,119.9062,119.6406,119.8281,866540
06/21/2018,119.5,119.9219,119.4219,119.8594,1457136
06/20/2018,119.7969,119.9531,119.5156,119.6094,1166400
06/19/2018,119.6719,120.1875,119.6562,119.8438,1470064
06/18/2018,119.6719,119.9531,119.6562,119.5938,129013
06/15/2018,119.4688,119.8594,119.4531,119.5938,1535797
06/14/2018,119.2656,119.5781,119.1875,119.4375,1520255
06/13/2018,119.375,119.4688,118.9219,119.1875,1440643
06/12/2018,119.4375,119.5469,119.2344,119.4062,1174606
06/11/2018,119.5625,119.6094,119.3438,119.4375,1087486
06/08/2018,119.6875,119.9531,119.4531,119.5938,1918976
06/07/2018,119.3125,120.0156,119.125,119.5938,2088629
06/06/2018,119.625,119.6719,119.2344,119.2812,1553617
06/05/2018,119.4375,119.8438,119.4375,119.7031,1585555
06/04/2018,119.7812,119.8438,119.4219,119.5,1261562
06/01/2018,120.25,120.25,119.5938,119.8438,2052352
05/31/2018,120.2188,120.4688,119.9375,120.4375,2548138
05/30/2018,120.9219,121.0938,119.9219,120.2969,2055274
05/29/2018,119.9531,121,119.3438,120.9375,3407885
05/25/2018,119.8281,120.3125,119.6719,119.5312,533243
05/24/2018,119.4062,119.7031,119.2812,119.5,3684341
05/23/2018,118.875,119.4531,118.8438,119.3906,2726718
05/22/2018,118.875,118.9531,118.7188,118.875,1465228
05/21/2018,118.7188,118.9375,118.6562,118.8438,1408931
05/18/2018,118.4688,118.9062,118.375,118.8438,1517861
05/17/2018,118.5,118.5938,118.3281,118.5156,1569213
05/16/2018,118.6719,118.7969,118.4375,118.5469,1696133
05/15/2018,119.1562,119.2188,118.5156,118.6094,2355231
05/14/2018,119.375,119.4844,119.1406,119.25,892987
05/11/2018,119.4219,119.5312,119.3125,119.4062,968614
05/10/2018,119.2188,119.6719,119.2031,119.3906,1365762
05/09/2018,119.4531,119.4688,119.1875,119.2656,1110025
05/08/2018,119.6406,119.7188,119.375,119.5156,1161547
05/07/2018,119.625,119.7656,119.5781,119.6875,624764
05/04/2018,119.6875,119.9844,119.5625,119.7031,1296430
05/03/2018,119.5156,119.8281,119.4375,119.6875,1395101
05/02/2018,119.4531,119.5625,119.25,119.5156,1275340
05/01/2018,119.5469,119.5781,119.3594,119.375,879576
04/30/2018,119.4844,119.6562,119.375,119.625,1189788
04/27/2018,119.3281,119.5469,119.2812,119.5,1238658
04/26/2018,119.0469,119.3906,119.0156,119.3125,1251782
04/25/2018,119.1875,119.2812,118.9688,119.0781,1524675
04/24/2018,119.3125,119.4531,119.125,119.3281,1414566
04/23/2018,119.4844,119.5,119.2031,119.3281,1411833
04/20/2018,119.8438,119.9219,119.4688,119.5469,1243845
04/19/2018,120.1406,120.2031,119.7188,119.8281,1469345
04/18/2018,120.4531,120.5156,120.0781,120.1406,1162957
04/17/2018,120.4375,120.5625,120.3125,120.5625,948131
04/16/2018,120.4688,120.4844,120.2188,120.4688,967358
04/13/2018,120.4688,120.625,120.3438,120.4844,1083892
04/12/2018,120.9062,120.9688,120.4062,120.4688,1187777
04/11/2018,120.7188,121.1094,120.6719,120.8438,1298573
04/10/2018,120.9219,121,120.6875,120.7656,1114404
04/09/2018,120.9844,121.0156,120.7188,120.9062,972891
04/06/2018,120.5625,121.0625,120.5469,121.0156,1584555
04/05/2018,120.7031,120.7344,120.5156,120.5625,1086474
04/04/2018,120.9062,121.1562,120.6719,120.8281,1463974
04/03/2018,121.25,121.2656,120.7969,120.8438,1434845
04/02/2018,121.0312,121.375,120.9219,121.2656,995424
03/29/2018,120.8125,121.1875,120.7969,121.1406,1147148
03/28/2018,121,121.2812,120.7812,120.9062,2015220
03/27/2018,121,121.2812,120.8594,120.9062,1817854
03/26/2018,120.6406,120.7344,120.3438,120.4688,1259111
03/23/2018,120.5469,120.875,120.4219,120.6094,1742706
03/22/2018,120.1094,120.7812,120.0938,120.5156,2352948
03/21/2018,119.9688,120.25,119.6875,119.9531,1437479
03/20/2018,120.2812,120.3438,119.9375,120.0938,1029825
03/19/2018,120.3281,120.5,120.0781,120.3906,1320535
03/16/2018,120.4531,120.6094,120.2656,120.3438,937215
03/15/2018,120.5312,120.7188,120.3906,120.5,1263196
03/14/2018,120.3594,120.6875,120.2344,120.5469,1615911
03/13/2018,120.1719,120.5312,120.0781,120.3281,1617759
03/12/2018,119.9844,120.25,119.8906,120.2031,886189
03/09/2018,120.2031,120.25,119.8281,120.0312,1299103
03/08/2018,120,120.3125,119.9531,120.1719,1199544
03/07/2018,120.1406,120.4531,119.9844,120.0312,1610619
03/06/2018,120,120.2188,119.8281,120.0312,1425254
03/05/2018,120.1562,120.625,119.8906,120.0312,1401415
03/02/2018,120.5469,120.7031,120.0781,120.1875,1804118
03/01/2018,120.0938,120.7188,120.0156,120.6094,2491357
02/28/2018,119.8438,120.1094,119.6719,120.0469,1618868
02/27/2018,120.7656,120.8906,120.25,120.3906,2052374
02/26/2018,120.7344,121.0156,120.6562,120.8281,2754970
02/23/2018,120.375,120.8281,120.25,120.7344,2344563
02/22/2018,120.1406,120.4844,120.0938,120.4219,2260328
02/21/2018,120.4844,120.6094,120.0625,120.2031,2018257
02/20/2018,120.4219,120.6562,120.1562,120.4844,1529693
02/16/2018,120.5625,120.6562,120.5312,120.5781,30596
02/15/2018,120.4062,120.5625,120.0312,120.4531,1684831
02/14/2018,121.0312,121.2344,120.2656,120.3281,2408559
02/13/2018,120.8438,121.1406,120.8438,121,1181582
02/12/2018,120.9375,121.0469,120.625,120.8906,1345618
02/09/2018,121.0312,121.5781,120.7969,121.1719,2779939
02/08/2018,121.0781,121.25,120.5312,120.8906,2938115
02/07/2018,121.2031,121.6094,120.8594,121,2040564
02/06/2018,121.9531,122.5938,121.1719,121.4844,3413217
02/05/2018,120.8125,122.0625,120.5625,121.2656,2727312
02/02/2018,121.0938,121.2031,120.6562,120.7344,2551636
02/01/2018,121.6719,121.6719,121.0781,121.2188,2094651
01/31/2018,121.6562,121.8594,121.3281,121.5781,2345308
01/30/2018,121.8125,121.9531,121.5312,121.6406,1611064
01/29/2018,122.0469,122.125,121.5625,121.8125,1829259
01/26/2018,122.4375,122.4531,121.9844,122.0625,1389982
01/25/2018,122.25,122.4688,121.9688,122.4375,1680997
01/24/2018,122.4844,122.5469,122.1406,122.2031,1535968
01/23/2018,122.1719,122.5156,122.125,122.4219,1464105
01/22/2018,122.2812,122.3594,122.0469,122.0938,1366971
01/19/2018,122.375,122.5,122.1094,122.2812,1505747
01/18/2018,122.5469,122.5938,122.3438,122.4531,1835189
01/17/2018,122.9844,123.0625,122.5469,122.6562,1386275
01/16/2018,122.9219,123.1562,122.8438,122.9844,1359821
01/12/2018,122.9219,122.9844,122.9219,122.9375,33843
01/11/2018,122.9688,123.1562,122.8594,123.125,1616924
01/10/2018,122.9844,123.0938,122.7031,123,2024865
01/09/2018,123.4688,123.5,122.9844,123.0469,1604970
01/08/2018,123.4844,123.625,123.4062,123.4844,714240
01/05/2018,123.6719,123.875,123.4688,123.5156,1351095
01/04/2018,123.7656,123.7812,123.4219,123.6719,1081976
01/03/2018,123.6875,123.8906,123.6406,123.7812,913666
01/02/2018,123.9844,124,123.5312,123.6875,1029963
12/29/2017,123.8281,124.0781,123.8125,124.0469,680078
12/28/2017,123.9531,123.9688,123.7656,123.8438,677779
12/27/2017,123.5625,124.0156,123.5312,123.9844,755073
12/26/2017,123.4844,123.6719,123.4219,123.625,309304
12/22/2017,123.4688,123.5469,123.4375,123.4688,472148
12/21/2017,123.4531,123.625,123.3906,123.5156,787212
12/20/2017,123.7188,123.8281,123.4219,123.4531,1245383
12/19/2017,124.1875,124.25,123.625,123.6875,1299384
12/18/2017,124.4062,124.4219,124.2031,124.2344,697188
12/15/2017,124.5,124.5469,124.2188,124.4219,899836
12/14/2017,124.6406,124.6562,124.25,124.5625,1226659
12/13/2017,124.1094,124.6562,123.9062,124.6094,1601829
12/12/2017,124.25,124.3438,124,124.125,1125427
12/11/2017,124.2656,124.5469,124.2188,124.2656,811592
12/08/2017,124.3438,124.4844,124.1562,124.2656,1119689
12/07/2017,124.5312,124.6406,124.2656,124.2812,1154236
12/06/2017,124.375,124.7188,124.2969,124.5938,1333582
12/05/2017,124.2812,124.3906,124.0781,124.3438,1296394
12/04/2017,123.9688,124.3281,123.9375,124.25,1351997
12/01/2017,124.0938,124.8594,123.9375,124.4219,3002632
11/30/2017,124.3281,124.4062,123.9219,124.0469,2485985
11/29/2017,124.8125,124.8594,124.2656,124.4688,1805203
11/28/2017,125.0781,125.2344,124.9375,124.9688,2595903
11/27/2017,124.9844,125.1406,124.8438,125.125,2837499
11/24/2017,125.125,125.1406,124.8906,124.9688,869759
11/22/2017,125.0938,125.1094,124.9844,125.1094,28413
11/21/2017,124.7031,124.9219,124.5938,124.6875,1712783
11/20/2017,124.9688,125.1406,124.6875,124.6875,1236558
11/17/2017,124.7969,125.0781,124.7656,124.9062,1203144
11/16/2017,125.125,125.125,124.7656,124.8594,1107884
11/15/2017,124.7969,125.2188,124.7656,125.0469,1715962
11/14/2017,124.6094,124.8281,124.5,124.7344,1194944
11/13/2017,124.6719,124.9062,124.5469,124.625,912574
11/10/2017,125.125,125.1562,124.6562,124.7031,1336490
11/09/2017,125.1719,125.3281,125.0469,125.1875,1601598
11/08/2017,125.375,125.4688,125.1562,125.25,957015
11/07/2017,125.3906,125.4688,125.1875,125.4219,1209980
11/06/2017,125.2344,125.4219,125.1094,125.3594,890079
11/03/2017,125.1562,125.4062,125.0156,125.1562,1322596
11/02/2017,124.9688,125.2656,124.8906,125.1406,1357523
11/01/2017,124.875,125.1406,124.7188,124.9062,1323490
10/31/2017,125,125.1094,124.875,124.9375,1362635
10/30/2017,124.7344,125.0469,124.7188,125.0156,1186783
10/27/2017,124.2969,124.75,124.2031,124.5938,1963491
10/26/2017,124.5469,124.7344,124.2812,124.375,1676429
10/25/2017,124.6406,124.6875,124.1875,124.4531,1892447
10/24/2017,124.9688,125.0156,124.5625,124.7344,1272844
10/23/2017,124.7812,125,124.7188,124.9219,882088
10/20/2017,125.3438,125.4219,124.7812,124.8281,1631326
10/19/2017,125.0781,125.5,125.0781,125.2656,1454521
10/18/2017,125.4219,125.4375,125.0469,125.1406,999799
10/17/2017,125.4531,125.5156,125.2188,125.4375,1047491
10/16/2017,125.7188,125.7344,125.3594,125.4219,1077477
10/13/2017,125.4062,125.7969,125.3125,125.7031,1375354
10/12/2017,125.1875,125.4375,125.1562,125.3906,1057306
10/11/2017,125.125,125.3594,125.0625,125.2344,1034943
10/10/2017,125.1406,125.4375,125.0156,125.2656,1144472
10/09/2017,125.0469,125.1719,124.9844,125.0938,246967
10/06/2017,125.1719,125.2188,124.7031,125.0312,1708404
10/05/2017,125.375,125.4375,125.0938,125.1562,925501
10/04/2017,125.3906,125.6094,125.1875,125.3281,1143487
10/03/2017,125.2188,125.4062,125.0469,125.3281,932722
10/02/2017,125.2344,125.3906,124.9375,125.25,1272872
09/29/2017,125.5312,125.625,125.2031,125.3125,1693206
09/28/2017,125.4219,125.5625,125.0625,125.5469,1596693
09/27/2017,125.9375,125.9531,125.3125,125.4375,1872639
09/26/2017,126.0312,126.125,125.8281,126,1045973
09/25/2017,125.75,126.1406,125.7188,126.0625,1227732
09/22/2017,125.5938,125.9375,125.5781,125.7344,1172212
09/21/2017,125.6875,125.9062,125.5625,125.625,1181048
09/20/2017,125.9531,126.1719,125.5312,125.625,1466279
09/19/2017,126.0938,126.2188,125.9375,125.9844,1048211
09/18/2017,126.2656,126.2812,126.0312,126.0781,762022
09/15/2017,126.5,126.5625,126.2031,126.3125,1088738
09/14/2017,126.5,126.5625,126.1719,126.4062,1383670
09/13/2017,126.6406,126.7812,126.4062,126.4531,984392
09/12/2017,126.9531,127.0156,126.5625,126.6406,1164859
09/11/2017,127.2812,127.3125,126.875,127,933598
09/08/2017,127.6406,127.8906,127.3906,127.5,1357848
09/07/2017,127.1094,127.7188,127.0938,127.5156,1488536
09/06/2017,127.4688,127.5625,127.0625,127.0938,1366955
09/05/2017,126.8594,127.4688,126.75,127.4219,1706818
09/01/2017,126.9219,126.9531,126.7969,126.6719,61659
08/31/2017,126.8906,127.0312,126.7188,126.9844,1328105
08/30/2017,126.9531,127,126.7188,126.8125,1244123
08/29/2017,127.0312,127.5938,127.0312,127.1875,2559695
08/28/2017,126.875,127,126.7969,127,1920435
08/25/2017,126.6719,126.9531,126.625,126.875,1894681
08/24/2017,126.9375,126.9531,126.6719,126.6875,1681716
08/23/2017,126.5625,126.9531,126.5,126.9219,1147196
08/22/2017,126.8594,126.875,126.5312,126.5625,934895
08/21/2017,126.7188,126.9062,126.5938,126.8438,832035
08/18/2017,126.7969,127.0469,126.5625,126.75,1298655
08/17/2017,126.5156,126.8438,126.3438,126.7188,1337616
08/16/2017,126.1094,126.5781,126,126.5156,1263374
08/15/2017,126.5469,126.5625,126.0156,126.1562,1131397
08/14/2017,126.75,126.7969,126.4375,126.5469,920121
08/11/2017,126.6719,126.875,126.5469,126.8125,1411019
08/10/2017,126.2656,126.6719,126.1875,126.5625,1256054
08/09/2017,126.1562,126.5781,126.1562,126.3438,1278438
08/08/2017,126.1719,126.2344,125.9062,126.0156,879236
08/07/2017,126.0938,126.2188,125.9375,126.1719,668904
08/04/2017,126.3906,126.4375,125.9062,126.0781,1220171
08/03/2017,126.0469,126.4688,126.0312,126.3594,1036860
08/02/2017,126.1875,126.2656,125.9688,126.1094,1265426
08/01/2017,125.8438,126.25,125.6719,126.2344,1417654
07/31/2017,125.9219,126.0469,125.8281,125.8906,1014227
07/28/2017,125.8125,125.9844,125.5469,125.9531,1197045
07/27/2017,125.9531,126.0469,125.6562,125.8281,1450640
07/26/2017,125.5,126.0625,125.4844,126.0156,1312309
07/25/2017,126.1406,126.2031,125.4844,125.5781,1392829
07/24/2017,126.2812,126.375,126.0781,126.1562,560237
07/21/2017,126.0781,126.375,126.0312,126.3125,722185
07/20/2017,126.0156,126.2656,125.9688,126.0625,1106483
07/19/2017,126.1094,126.1875,125.9531,126.0469,860624
07/18/2017,125.6875,126.1719,125.6719,126.1094,1310971
07/17/2017,125.5781,125.8281,125.5625,125.75,755338
07/14/2017,125.4062,126.0312,125.3281,125.6719,1497579
07/13/2017,125.5469,125.6719,125.2656,125.4062,1194329
07/12/2017,125.1719,125.7344,125.1406,125.5156,1514128
07/11/2017,125.0312,125.2344,124.875,125.1719,1029395
07/10/2017,124.9062,125.1406,124.8594,125.0781,837834
07/07/2017,125.0156,125.1094,124.7969,124.8438,1454435
07/06/2017,125.3125,125.3438,124.7969,124.9844,1503180
07/05/2017,125.125,125.5,124.9844,125.2188,1622889
07/03/2017,125.0938,125.2344,125.0781,125.1094,39967
06/30/2017,125.8281,125.8906,125.4531,125.5312,1830228
06/29/2017,126.1719,126.2344,125.5781,125.8125,1840347
06/28/2017,126.25,126.3281,125.875,126.2031,1737073
06/27/2017,126.75,126.8438,126.1562,126.2812,1513599
06/26/2017,126.7344,126.9062,126.5938,126.7812,811446
06/23/2017,126.6875,126.7656,126.5625,126.7344,658238
06/22/2017,126.6094,126.8125,126.5781,126.6719,846114
06/21/2017,126.6562,126.7969,126.5,126.6719,995946
06/20/2017,126.4375,126.7656,126.3594,126.75,1049609
06/19/2017,126.7812,126.9062,126.4062,126.4531,978096
06/16/2017,126.6406,126.875,126.5,126.75,994500
06/15/2017,126.9844,127.0625,126.5938,126.6406,1227411
06/14/2017,126.3438,127.25,126.3281,126.9219,2306353
06/13/2017,126.2812,126.4219,126.1875,126.375,870127
06/12/2017,126.4062,126.5156,126.2031,126.3281,1043135
06/09/2017,126.5781,126.6875,126.1562,126.4219,1041672
06/08/2017,126.5625,126.5625,126.2188,126.4531,1269042
06/07/2017,126.75,126.7812,126.4844,126.5312,1062865
06/06/2017,126.4688,126.9062,126.4375,126.7656,1155800
06/05/2017,126.6406,126.7031,126.3906,126.4688,754512
06/02/2017,126.2344,126.7969,126.125,126.6406,1532909
06/01/2017,126.2188,126.25,125.9531,126.1875,1158529
05/31/2017,126.1562,126.3125,125.9844,126.2969,1457950
05/30/2017,125.9531,126.2031,125.75,126.1562,1506424
05/26/2017,125.8281,126.0781,125.75,125.8906,42241
05/25/2017,126.1875,126.25,126.0469,126.1719,2337562
05/24/2017,125.875,126.2188,125.7656,126.0625,2254076
05/23/2017,126.0938,126.3438,125.8125,125.8594,1629859
05/22/2017,126.2344,126.2656,126.0469,126.125,960033
05/19/2017,126.2812,126.3594,126.0469,126.1875,1165341
05/18/2017,126.4375,126.7188,126.1562,126.2812,2239169
05/17/2017,125.5469,126.4531,125.5469,126.4219,2305811
05/16/2017,125.4375,125.7188,125.2812,125.5469,1243783
05/15/2017,125.5312,125.6406,125.3438,125.4531,895438
05/12/2017,125.0156,125.5938,124.9844,125.4688,1329409
05/11/2017,124.7969,125.0469,124.7188,124.9219,1217001
05/10/2017,124.8906,125.1719,124.7812,124.8125,1128210
05/09/2017,124.9531,125.0625,124.75,124.8281,1052585
05/08/2017,125.0938,125.4219,124.9375,125.0625,1134398
05/05/2017,125.1562,125.3438,124.8594,125.2188,1265606
05/04/2017,125.4688,125.4844,125.0625,125.1719,1188650
05/03/2017,125.7812,125.8281,125.4062,125.5469,1133846
05/02/2017,125.5312,125.8125,125.3438,125.7031,969746
05/01/2017,125.7188,125.7969,125.3281,125.4688,921316
04/28/2017,125.6562,125.75,125.2812,125.7188,1574965
04/27/2017,125.5938,125.7812,125.4375,125.6406,1358256
04/26/2017,125.3594,125.625,125.2188,125.5625,1472075
04/25/2017,125.8125,125.8594,125.2656,125.4062,1068825
04/24/2017,125.4688,125.8594,125.2031,125.7969,1510424
04/21/2017,126.0156,126.2812,125.9062,126.0625,946320
04/20/2017,126.2188,126.3438,125.8281,125.9531,1133433
04/19/2017,126.5781,126.5938,126.0938,126.2812,1113683
04/18/2017,125.875,126.625,125.8125,126.5156,1376374
04/17/2017,126.2344,126.4062,125.8125,125.9062,764754
04/13/2017,125.9688,126.25,125.75,126.0781,1271814
04/12/2017,125.4844,126,125.3594,125.4688,1328409
04/11/2017,124.875,125.5625,124.875,125.4844,1432712
04/10/2017,124.7656,125.0469,124.625,124.9062,927384
04/07/2017,125.125,125.7812,124.7188,124.8125,2022627
04/06/2017,125.2031,125.2969,124.9375,125.125,1051611
04/05/2017,124.9219,125.2969,124.75,125.0469,1441525
04/04/2017,125.2031,125.3594,124.8906,125.0312,1228458
04/03/2017,124.5938,125.2344,124.5,125.0312,1527493
03/31/2017,124.3281,124.625,124.2344,124.5625,1463443
03/30/2017,124.625,124.6875,124.2656,124.3438,1009233
03/29/2017,124.2812,124.6562,124.2031,124.5781,1187338
03/28/2017,124.6406,124.8281,124.2656,124.3594,1306677
03/27/2017,124.4219,124.9219,124.4219,124.6719,1111391
03/24/2017,124.3281,124.5938,124.2188,124.5312,947362
03/23/2017,124.4531,124.625,124.1875,124.4062,1481958
03/22/2017,124.4062,124.7188,124.3438,124.5312,1639082
03/21/2017,124.0625,124.4375,123.7656,124.2812,1741928
03/20/2017,123.75,124.0781,123.6562,124,747608
03/17/2017,123.375,123.875,123.3594,123.75,803305
03/16/2017,123.7969,123.875,123.3906,123.5938,1162985
03/15/2017,122.8281,123.8125,122.8125,123.7344,1500832
03/14/2017,122.6719,122.9844,122.6406,122.875,891815
03/13/2017,123.0625,123.2344,122.6719,122.7969,805895
03/10/2017,122.7344,123.125,122.6406,123.0156,1584933
03/09/2017,123.0469,123.125,122.7031,122.8281,1179384
03/08/2017,123.3906,123.5156,122.8438,123.1406,1684284
03/07/2017,123.5469,123.6406,123.375,123.4531,830668
03/06/2017,123.5625,123.8594,123.5,123.5938,903521
03/03/2017,123.5938,123.6719,123.2812,123.5781,1305433
03/02/2017,123.7969,123.7969,123.3438,123.5,1298525
03/01/2017,124.2812,124.2812,123.6094,123.7188,1558876
02/28/2017,124.625,124.8125,124.125,124.5781,1741783
02/27/2017,125.125,125.125,124.5469,124.5938,1103847
02/24/2017,125.1562,125.6719,125.0781,125.6094,2262311
02/23/2017,125.1562,125.6719,125.0781,125.0938,2262311
02/22/2017,124.7812,125.1562,124.7344,125.0469,3260326
02/21/2017,124.6719,124.9844,124.4375,124.7656,2530359
02/17/2017,124.4375,124.9062,124.6562,124.7031,14856
02/16/2017,124.4375,124.9062,124.3438,124.7031,1070748
02/15/2017,124,124.5312,123.9531,124.4531,1324288
02/14/2017,124.2031,124.2656,123.7656,123.9688,1386839
